ZipCode,State,Long,County,PlaceName,Lat
5766,VT,-73.0187,Addison,Ripton,43.9929
99006,WA,-117.4769,Spokane,Deer Park,47.9543
52175,IA,-91.8334,Fayette,West Union,42.9438
11421,NY,-73.8585,Queens,Woodhaven,40.6913
65666,MO,-92.3713,Ozark,Hardenville,36.5892
46260,IN,-86.1797,Marion,Indianapolis,39.8977
88211,NM,-104.3281,Eddy,Artesia,32.7536
21911,MD,-76.0492,Cecil,Rising Sun,39.6882
62532,IL,-88.9808,Macon,Elwin,39.78
98464,WA,-122.4443,Pierce,Tacoma,47.2529
14478,NY,-77.1226,Yates,Keuka Park,42.5708
38609,MS,-90.2927,Quitman,Belen,34.2351
85225,AZ,-111.8239,Maricopa,Chandler,33.3105
98687,WA,-122.6615,Clark,Vancouver,45.6387
15244,PA,-80.0248,Allegheny,Pittsburgh,40.4344
60531,IL,-88.7716,La Salle,Leland,41.6066
8071,NJ,-75.1297,Gloucester,Pitman,39.7312
12234,NY,-73.7562,Albany,Albany,42.6526
80435,CO,-105.9741,Summit,Dillon,39.5952
39649,MS,-90.4532,Pike,Mccomb,31.2438
57359,SD,-98.1743,Sanborn,Letcher,43.8923
54161,WI,-88.1396,Marinette,Pound,45.1273
31825,GA,-84.6667,Stewart,Richland,32.0846
46115,IN,-85.5754,Rush,Carthage,39.7466
79053,TX,-102.587,Parmer,Lazbuddie,34.3847
46107,IN,-86.0933,Marion,Beech Grove,39.7154
41035,KY,-84.6237,Grant,Dry Ridge,38.7049
52530,IA,-92.3162,Wapello,Agency,40.9957
92154,CA,-117.0707,San Diego,San Diego,32.5753
71403,LA,-93.3829,Vernon,Anacoco,31.2149
71112,LA,-93.6767,Bossier,Bossier City,32.486
92173,CA,-117.043,San Diego,San Ysidro,32.5626
45217,OH,-84.4959,Hamilton,Cincinnati,39.1661
88114,NM,-103.3564,Lea,Crossroads,33.5272
84520,UT,-110.4113,Carbon,East Carbon,39.5461
54137,WI,-88.2593,Shawano,Krakow,44.7635
30170,GA,-85.1671,Carroll,Roopville,33.4322
8808,NJ,-75.0516,Warren,Broadway,40.732
18628,PA,-76.3002,Sullivan,Lopez,41.418
35478,AL,-87.4532,Tuscaloosa,Peterson,33.3066
26671,WV,-80.8342,Nicholas,Gilboa,38.3184
66846,KS,-96.5469,Morris,Council Grove,38.6959
16350,PA,-79.3186,Warren,Sugar Grove,41.9475
72845,AR,-93.3618,Johnson,Knoxville,35.3749
8244,NJ,-74.6008,Atlantic,Somers Point,39.3223
49736,MI,-84.145,Chippewa,Goetzville,46.079
52327,IA,-91.5741,Washington,Riverside,41.4758
77995,TX,-97.1306,Lavaca,Yoakum,29.284
14095,NY,-78.6903,Niagara,Lockport,43.1706
80610,CO,-104.7356,Weld,Ault,40.5938
14168,NY,-78.9995,Cattaraugus,Versailles,42.5093
23231,VA,-77.398,Henrico,Henrico,37.4638
49952,MI,-88.8799,Houghton,Nisula,46.7748
6801,CT,-73.4008,Fairfield,Bethel,41.3813
68522,NE,-96.7479,Lancaster,Lincoln,40.7934
90853,CA,-118.2987,Los Angeles,Long Beach,33.7866
23466,VA,-76.0126,Virginia Beach (city),Virginia Beach,36.7957
36106,AL,-86.2673,Montgomery,Montgomery,32.3543
13802,NY,-76.0464,Broome,Maine,42.2538
56425,MN,-94.2822,Crow Wing,Baxter,46.3429
34145,FL,-81.6968,Collier,Marco Island,25.9388
43777,OH,-82.0792,Muskingum,Roseville,39.8187
50316,IA,-93.6,Polk,Des Moines,41.6092
56258,MN,-95.7795,Lyon,Marshall,44.4481
60922,IL,-87.8959,Iroquois,Chebanse,41.0254
79904,TX,-106.4381,El Paso,El Paso,31.8533
68850,NE,-99.7515,Dawson,Lexington,40.785
2018,MA,-70.8837,Plymouth,Accord,42.1745
70177,LA,-90.0751,Orleans,New Orleans,29.9546
39323,MS,-88.9551,Newton,Chunky,32.3505
29661,SC,-82.5136,Greenville,Marietta,35.0296
52147,IA,-91.9578,Fayette,Hawkeye,42.9487
70125,LA,-90.1028,Orleans,New Orleans,29.9512
58735,ND,-101.5112,Ward,Douglas,47.8659
62518,IL,-89.19,Logan,Chestnut,40.0582
23416,VA,-75.5386,Accomack,Oak Hall,37.9229
26288,WV,-80.4476,Webster,Webster Springs,38.4832
81327,CO,-108.6546,Montezuma,Lewis,37.5177
87083,NM,-106.3428,Sandoval,Cochiti Lake,35.6485
58311,ND,-98.5795,Cavalier,Alsen,48.6525
55188,MN,-93.1059,Ramsey,Saint Paul,45.0059
47375,IN,-84.8902,Wayne,Richmond,39.8289
30411,GA,-82.7944,Wheeler,Alamo,32.133
17055,PA,-77.0036,Cumberland,Mechanicsburg,40.179
66506,KS,-96.5839,Riley,Manhattan,39.196
27406,NC,-79.7821,Guilford,Greensboro,36.022
61048,IL,-89.8253,Stephenson,Lena,42.3791
75551,TX,-94.1646,Cass,Atlanta,33.109
77062,TX,-95.1303,Harris,Houston,29.5721
78357,TX,-98.6061,Duval,Freer,27.88
48380,MI,-83.6508,Oakland,Milford,42.602
87364,NM,-108.7064,San Juan,Sheep Springs,36.142
40129,KY,-85.6774,Bullitt,Hillview,38.0764
45642,OH,-83.05,Pike,Jasper,39.0523
59829,MT,-114.1938,Ravalli,Darby,46.028
85388,AZ,-112.4512,Maricopa,Surprise,33.6134
45055,OH,-84.5152,Butler,Overpeck,39.4518
43845,OH,-81.7361,Coshocton,West Lafayette,40.2718
42078,KY,-88.2711,Livingston,Salem,37.2553
66516,KS,-95.727,Jackson,Netawaka,39.6063
56301,MN,-94.1819,Stearns,Saint Cloud,45.541
97634,OR,-121.8203,Klamath,Midland,42.1307
45877,OH,-83.9521,Putnam,Pandora,40.9509
20064,DC,-76.9963,District of Columbia,Washington,38.9332
63077,MO,-90.9713,Franklin,Saint Clair,38.3299
24931,WV,-80.6309,Greenbrier,Crawley,37.9397
37997,TN,-83.9622,Knox,Knoxville,35.9901
62971,IL,-89.3834,Jackson,Oraville,37.8651
72475,AR,-90.9207,Poinsett,Waldenburg,35.5631
15243,PA,-80.0731,Allegheny,Pittsburgh,40.3748
78006,TX,-98.6857,Kendall,Boerne,29.8931
24315,VA,-81.0201,Bland,Bland,37.1376
54978,WI,-88.8984,Shawano,Tilleda,44.796
99669,AK,-151.1358,Kenai Peninsula,Soldotna,60.4818
60450,IL,-88.4178,Grundy,Morris,41.3672
52581,IA,-93.0386,Appanoose,Plano,40.7751
5603,VT,-72.5754,Washington,Montpelier,44.2601
93412,CA,-120.8324,San Luis Obispo,Los Osos,35.3111
12950,NY,-73.5491,Essex,Lewis,44.3075
61234,IL,-89.9129,Henry,Annawan,41.398
61052,IL,-89.0169,Ogle,Monroe Center,42.105
76951,TX,-101.0017,Sterling,Sterling City,31.8351
20848,MD,-77.2076,Montgomery,Rockville,39.144
75706,TX,-95.331,Smith,Tyler,32.4441
88550,TX,-106.3,El Paso,El Paso,31.6948
23870,VA,-77.4683,Greensville,Jarratt,36.8143
78718,TX,-97.7713,Travis,Austin,30.3264
24719,WV,-81.3226,Wyoming,Covel,37.4909
94569,CA,-122.1866,Contra Costa,Port Costa,38.046
26753,WV,-78.7887,Mineral,Ridgeley,39.5636
78465,TX,-97.4632,Nueces,Corpus Christi,27.777
96774,HI,-155.2747,Hawaii,Ookala,20.0119
39668,MS,-90.8259,Jefferson,Union Church,31.7105
39086,MS,-90.8446,Claiborne,Hermanville,31.9564
55440,MN,-93.2638,Hennepin,Minneapolis,44.98
50241,IA,-93.7369,Warren,Saint Marys,41.3084
16441,PA,-79.9996,Erie,Waterford,41.9603
58269,ND,-98.1512,Cavalier,Osnabrock,48.6689
46102,IN,-86.6198,Boone,Advance,39.9956
17127,PA,-76.8809,Dauphin,Harrisburg,40.2615
76934,TX,-100.6694,Tom Green,Carlsbad,31.6266
43153,OH,-83.597,Madison,South Solon,39.7423
70076,LA,-90.6369,St. John the Baptist,Mount Airy,30.0575
76098,TX,-97.5636,Parker,Azle,32.8957
98260,WA,-122.453,Island,Langley,48.0187
66276,KS,-94.832,Johnson,Shawnee Mission,38.8999
65351,MO,-93.4247,Saline,Sweet Springs,38.966
67443,KS,-97.5359,McPherson,Galva,38.3824
78645,TX,-97.9669,Travis,Leander,30.449
75087,TX,-96.4418,Rockwall,Rockwall,32.9492
63368,MO,-90.7296,Saint Charles,O Fallon,38.7513
21244,MD,-76.7849,Baltimore,Windsor Mill,39.3331
43469,OH,-83.3646,Sandusky,Woodville,41.4512
99514,AK,-149.9003,Anchorage Municipality,Anchorage,61.2181
2824,RI,-71.5631,Providence,Forestdale,42.0002
34986,FL,-80.403,St. Lucie,Port Saint Lucie,27.3215
49645,MI,-86.0467,Manistee,Kaleva,44.3692
50256,IA,-92.8753,Marion,Tracy,41.2756
46228,IN,-86.1951,Marion,Indianapolis,39.8462
84602,UT,-111.7325,Utah,Provo,40.3563
78881,TX,-99.4781,Uvalde,Sabinal,29.3267
38568,TN,-85.4464,Overton,Hilham,36.4227
56046,MN,-93.276,Steele,Hope,43.9619
65486,MO,-92.2989,Miller,Iberia,38.1219
94915,CA,-122.5594,Marin,San Rafael,38.0739
75799,TX,-95.2899,Smith,Tyler,32.4112
18415,PA,-75.1312,Wayne,Damascus,41.7366
64089,MO,-94.5592,Clay,Smithville,39.3917
99667,AK,-151.3978,Matanuska-Susitna Borough,Skwentna,61.9903
55380,MN,-93.9798,Wright,Silver Creek,45.3158
51250,IA,-96.18,Sioux,Sioux Center,43.0814
99170,WA,-117.4147,Whitman,Rosalia,47.2218
89835,NV,-114.9645,Elko,Wells,41.1116
78941,TX,-97.0987,Fayette,Flatonia,29.7095
17067,PA,-76.3143,Lebanon,Myerstown,40.3789
59469,MT,-110.7047,Judith Basin,Raynesford,47.2604
68728,NE,-96.981,Dixon,Concord,42.382
53061,WI,-88.0911,Calumet,New Holstein,43.9446
1267,MA,-73.2036,Berkshire,Williamstown,42.7089
80466,CO,-105.4813,Boulder,Nederland,39.9703
27205,NC,-79.8509,Randolph,Asheboro,35.6396
28217,NC,-80.9084,Mecklenburg,Charlotte,35.1714
73762,OK,-97.93,Kingfisher,Okarche,35.7502
3037,NH,-71.2513,Rockingham,Deerfield,43.1378
35975,AL,-86.04,DeKalb,Groveoak,34.4359
40292,KY,-85.6768,Jefferson,Louisville,38.189
14856,NY,-77.3648,Steuben,Kanona,42.3742
49588,MI,-85.5503,Kent,Grand Rapids,43.0314
4766,ME,-68.2391,Aroostook,Perham,46.8816
68130,NE,-96.1688,Douglas,Omaha,41.2355
85007,AZ,-112.0893,Maricopa,Phoenix,33.4523
28332,NC,-78.7264,Bladen,Dublin,34.6568
73194,OK,-97.4075,Oklahoma,Oklahoma City,35.5514
46794,IN,-85.4822,Noble,Wawaka,41.457
41173,KY,-83.2847,Carter,Soldier,38.262
87110,NM,-106.5781,Bernalillo,Albuquerque,35.1104
35905,AL,-85.9576,Etowah,Gadsden,33.9352
70809,LA,-91.0842,East Baton Rouge Parish,Baton Rouge,30.4089
41064,KY,-84.048,Robertson,Mount Olivet,38.5218
66285,KS,-94.7336,Johnson,Lenexa,38.9536
44652,OH,-81.3262,Stark,Middlebranch,40.8951
79013,TX,-102.0007,Moore,Cactus,36.0412
49885,MI,-87.2481,Marquette,Skandia,46.349
86437,AZ,-113.6141,Mohave,Valentine,35.3788
41544,KY,-82.1674,Pike,Mc Carr,37.5969
59418,MT,-109.8285,Fergus,Buffalo,46.8211
8051,NJ,-75.1785,Gloucester,Mantua,39.787
77305,TX,-95.3832,Montgomery,Conroe,30.2906
61360,IL,-88.61,La Salle,Seneca,41.3152
38366,TN,-88.7304,Madison,Pinson,35.4781
35022,AL,-86.9657,Jefferson,Bessemer,33.3224
95617,CA,-121.7253,Yolo,Davis,38.5494
12137,NY,-74.1231,Schenectady,Pattersonville,42.8499
22547,VA,-77.1726,King George,Sealston,38.2711
40941,KY,-83.7463,Clay,Garrard,37.1237
54417,WI,-89.6541,Marathon,Brokaw,45.0273
97310,OR,-122.9861,Marion,Salem,44.9271
48357,MI,-83.637,Oakland,Highland,42.6595
12590,NY,-73.8876,Dutchess,Wappingers Falls,41.595
56164,MN,-96.2652,Pipestone,Pipestone,43.9893
99762,AK,-165.4064,Nome (CA),Nome,64.5011
95336,CA,-121.2132,San Joaquin,Manteca,37.8134
3468,NH,-71.9334,Hillsborough,West Peterborough,42.8908
52734,IA,-90.1885,Clinton,Clinton,41.8444
59471,MT,-108.8634,Fergus,Roy,47.3678
91902,CA,-117.0221,San Diego,Bonita,32.6671
97011,OR,-122.0036,Clackamas,Brightwood,45.3652
19190,PA,-75.1442,Philadelphia,Philadelphia,39.9484
47144,IN,-85.7321,Clark,Jeffersonville,38.2868
79239,TX,-100.7259,Hall,Lakeview,34.6724
60423,IL,-87.8248,Will,Frankfort,41.5094
72374,AR,-90.8813,Phillips,Poplar Grove,34.5394
55750,MN,-92.14,St. Louis,Hoyt Lakes,47.515
8721,NJ,-74.1549,Ocean,Bayville,39.9093
19893,DE,-75.5466,New Castle,Wilmington,39.7459
72923,AR,-94.3082,Sebastian,Barling,35.333
68967,NE,-99.6302,Furnas,Oxford,40.256
51060,IA,-95.7125,Monona,Ute,42.0581
96022,CA,-122.3375,Shasta,Cottonwood,40.3691
15764,PA,-79.0291,Jefferson,Oliveburg,40.9926
87028,NM,-106.815,Socorro,La Joya,34.3813
23058,VA,-77.4161,Henrico,Glen Allen,37.5313
31095,GA,-83.6697,Houston,Warner Robins,32.4874
62215,IL,-89.6202,Clinton,Albers,38.532
54149,WI,-88.4583,Oconto,Mountain,45.1991
93943,CA,-121.8741,Monterey,Monterey,36.597
4239,ME,-70.2099,Franklin,Jay,44.516
37765,TN,-83.0507,Hancock,Kyles Ford,36.5721
76542,TX,-97.6809,Bell,Killeen,31.0376
25690,WV,-82.1244,Mingo,Ragland,37.6898
72215,AR,-92.3925,Pulaski,Little Rock,34.7519
54628,WI,-91.0446,Crawford,Ferryville,43.3959
22938,VA,-78.7565,Nelson,Faber,37.8475
28697,NC,-81.1573,Wilkes,Wilkesboro,36.1359
79423,TX,-101.8795,Lubbock,Lubbock,33.5146
61815,IL,-88.3695,Champaign,Bondville,40.1134
36870,AL,-85.124,Russell,Phenix City,32.4781
92842,CA,-117.9456,Orange,Garden Grove,33.7783
67672,KS,-99.8796,Trego,Wakeeney,39.025
64761,MO,-93.6947,Johnson,Leeton,38.5831
25168,WV,-81.9045,Putnam,Red House,38.5463
53777,WI,-89.4239,Dane,Madison,43.0696
70874,LA,-91.2054,East Baton Rouge Parish,Baton Rouge,30.5902
66554,KS,-96.7828,Riley,Randolph,39.4879
90832,CA,-118.1892,Los Angeles,Long Beach,33.767
10211,NY,-73.9772,New York,New York,40.7808
30118,GA,-85.0961,Carroll,Carrollton,33.5712
1613,MA,-71.802,Worcester,Worcester,42.2933
99037,WA,-117.1977,Spokane,Veradale,47.6421
98141,WA,-122.3445,King,Seattle,47.6157
42722,KY,-85.7203,Hart,Canmer,37.2696
74438,OK,-95.7596,McIntosh,Hitchita,35.5297
64501,MO,-94.8385,Buchanan,Saint Joseph,39.7688
26451,WV,-80.4026,Harrison,West Milford,39.1996
42025,KY,-88.3548,Marshall,Benton,36.8806
98249,WA,-122.5641,Island,Freeland,48.0342
13776,NY,-75.3257,Otsego,Gilbertsville,42.4715
1262,MA,-73.3223,Berkshire,Stockbridge,42.301
50446,IA,-93.4454,Worth,Joice,43.3761
24313,VA,-80.809,Wythe,Barren Springs,36.9078
71003,LA,-93.0239,Claiborne,Athens,32.6451
84126,UT,-111.9083,Salt Lake,Salt Lake City,40.6681
49777,MI,-83.5023,Presque Isle,Presque Isle,45.2969
85755,AZ,-110.9265,Pima,Tucson,32.2217
3258,NH,-71.4105,Grafton,Chichester,43.244
57049,SD,-96.5074,Union,North Sioux City,42.5249
28743,NC,-82.9005,Madison,Hot Springs,35.8082
10122,NY,-73.9922,New York,New York,40.7518
61955,IL,-87.5889,Edgar,Vermilion,39.5811
63103,MO,-90.2164,St. Louis (city),Saint Louis,38.6332
11695,NY,-73.8708,Queens,Far Rockaway,40.6514
66775,KS,-95.1388,Neosho,Stark,37.6811
2139,MA,-71.1042,Middlesex,Cambridge,42.3647
15110,PA,-79.8522,Allegheny,Duquesne,40.3704
28105,NC,-80.705,Mecklenburg,Matthews,35.1149
31795,GA,-83.6468,Tift,Ty Ty,31.4718
83605,ID,-116.7,Canyon,Caldwell,43.6627
19149,PA,-75.0664,Philadelphia,Philadelphia,40.0369
98381,WA,-124.4685,Clallam,Sekiu,48.3032
23322,VA,-76.242,Chesapeake (city),Chesapeake,36.6434
25860,WV,-81.1462,Raleigh,Lanark,37.8276
97625,OR,-121.5211,Klamath,Dairy,42.2351
68803,NE,-98.3873,Hall,Grand Island,40.9286
35504,AL,-87.1667,Walker,Jasper,33.8927
27518,NC,-78.7735,Wake,Cary,35.7299
54850,WI,-90.6036,Ashland,La Pointe,46.8467
84740,UT,-112.2237,Piute,Junction,38.2439
31542,GA,-82.1207,Brantley,Hoboken,31.1431
13203,NY,-76.1369,Onondaga,Syracuse,43.0607
42746,KY,-85.7542,Hart,Hardyville,37.2249
75202,TX,-96.8054,Dallas,Dallas,32.7781
91326,CA,-118.582,Los Angeles,Porter Ranch,34.2619
53553,WI,-90.2797,Iowa,Linden,42.9184
33167,FL,-80.2292,Miami-Dade,Miami,25.8856
47740,IN,-87.575,Vanderburgh,Evansville,37.9971
93514,CA,-118.4048,Inyo,Bishop,37.5014
75831,TX,-95.9904,Leon,Buffalo,31.4121
92342,CA,-117.3367,San Bernardino,Helendale,34.7499
57065,SD,-96.6326,Moody,Trent,43.8942
31305,GA,-81.4312,McIntosh,Darien,31.3826
12255,NY,-73.7562,Albany,Albany,42.6526
28572,NC,-77.6943,Lenoir,Pink Hill,35.0573
15462,PA,-79.3892,Fayette,Melcroft,40.052
44237,OH,-81.54,Summit,Hudson,41.1287
94604,CA,-122.2708,Alameda,Oakland,37.8044
47458,IN,-86.5015,Monroe,Smithville,39.1732
19316,PA,-75.8378,Chester,Brandamore,40.055
75313,TX,-96.7776,Dallas,Dallas,32.7673
28285,NC,-80.8431,Mecklenburg,Charlotte,35.2271
2475,MA,-71.1801,Middlesex,Arlington Heights,42.4204
62324,IL,-90.9554,Adams,Clayton,40.0133
5664,VT,-72.6466,Washington,Northfield Falls,44.1835
81137,CO,-107.6395,La Plata,Ignacio,37.1264
13319,NY,-75.2656,Oneida,Chadwicks,43.0226
7661,NJ,-74.0392,Bergen,River Edge,40.9265
16859,PA,-78.0095,Centre,Moshannon,41.0342
7074,NJ,-74.0566,Bergen,Moonachie,40.8394
12763,NY,-74.5358,Sullivan,Mountain Dale,41.6918
52809,IA,-90.6063,Scott,Davenport,41.613
79831,TX,-103.6704,Brewster,Alpine,30.3068
2474,MA,-71.1565,Middlesex,Arlington,42.4202
23889,VA,-77.7673,Brunswick,Warfield,36.9011
36111,AL,-86.2715,Montgomery,Montgomery,32.3374
54906,WI,-88.6449,Winnebago,Oshkosh,44.0686
59026,MT,-108.8524,Carbon,Edgar,45.4647
22906,VA,-78.4851,Charlottesville (city),Charlottesville,38.0401
45011,OH,-84.5221,Butler,Hamilton,39.4059
79035,TX,-102.7241,Parmer,Friona,34.6417
73538,OK,-98.4073,Comanche,Elgin,34.772
99919,AK,-132.5138,Prince of Wales-Hyder,Thorne Bay,55.6609
37614,TN,-82.5626,Washington,Johnson City,36.1571
36723,AL,-87.2814,Wilcox,Boykin,32.0779
68517,NE,-96.6045,Lancaster,Lincoln,40.9317
61341,IL,-88.6947,La Salle,Marseilles,41.3302
77003,TX,-95.3391,Harris,Houston,29.7489
57570,SD,-100.8535,Todd,Rosebud,43.2328
53964,WI,-89.502,Marquette,Westfield,43.8968
89155,NV,-115.1372,Clark,Las Vegas,36.175
45882,OH,-84.6642,Mercer,Rockford,40.6771
56060,MN,-94.4289,Watonwan,Lewisville,43.9209
54861,WI,-90.6197,Ashland,Odanah,46.5608
27107,NC,-80.1933,Forsyth,Winston Salem,36.0403
8003,NJ,-74.9706,Camden,Cherry Hill,39.8805
32448,FL,-85.2122,Jackson,Marianna,30.6749
11550,NY,-73.6176,Nassau,Hempstead,40.7049
71941,AR,-92.9094,Hot Spring,Donaldson,34.2212
62822,IL,-89.0574,Franklin,Christopher,37.9849
99670,AK,-156.9756,Bristol Bay,South Naknek,58.6639
87723,NM,-105.3836,Mora,Holman,36.0384
43666,OH,-83.4972,Lucas,Toledo,41.6782
68138,NE,-96.1376,Sarpy,Omaha,41.1549
84067,UT,-112.0382,Weber,Roy,41.1724
65656,MO,-93.4811,Stone,Galena,36.8198
26050,WV,-80.6011,Hancock,Newell,40.614
25906,WV,-81.1286,Raleigh,Piney View,37.8376
40983,KY,-83.7666,Clay,Sextons Creek,37.333
48733,MI,-83.5835,Tuscola,Fairgrove,43.5126
37802,TN,-83.9705,Blount,Maryville,35.7565
21653,MD,-76.178,Talbot,Newcomb,38.7518
18045,PA,-75.2865,Northampton,Easton,40.6957
3861,NH,-70.9969,Carroll,Lee,43.1192
53923,WI,-89.1156,Columbia,Cambria,43.5724
47143,IN,-85.7775,Clark,Memphis,38.4642
71972,AR,-94.2535,Polk,Vandervoort,34.3941
13612,NY,-75.7958,Jefferson,Black River,44.0042
29055,SC,-80.9133,Chester,Great Falls,34.5705
93420,CA,-120.4651,San Luis Obispo,Arroyo Grande,35.1661
60191,IL,-87.981,DuPage,Wood Dale,41.9602
58239,ND,-98.7237,Cavalier,Hannah,48.9594
33760,FL,-82.7152,Pinellas,Clearwater,27.9004
78713,TX,-97.7431,Travis,Austin,30.2672
58655,ND,-103.0162,Stark,South Heart,46.8127
4953,ME,-69.2675,Penobscot,Newport,44.8393
15938,PA,-78.6231,Cambria,Lilly,40.4238
98093,WA,-122.1138,King,Federal Way,47.311
92691,CA,-117.6622,Orange,Mission Viejo,33.6128
54215,WI,-87.8017,Manitowoc,Kellnersville,44.2226
88543,TX,-106.3,El Paso,El Paso,31.6948
65270,MO,-92.4358,Randolph,Moberly,39.4202
56386,MN,-93.4972,Mille Lacs,Wahkon,46.1121
25607,WV,-81.7833,Logan,Amherstdale,37.7959
22645,VA,-78.2815,Frederick,Middletown,39.0367
91804,CA,-118.127,Los Angeles,Alhambra,34.0953
55760,MN,-93.3076,Aitkin,Mcgregor,46.6072
96049,CA,-122.3116,Shasta,Redding,40.7098
4285,ME,-70.4249,Franklin,Weld,44.7016
8820,NJ,-74.3589,Middlesex,Edison,40.578
7201,NJ,-74.2043,Union,Elizabeth,40.6717
47573,IN,-87.3214,Knox,Ragsdale,38.7441
7834,NJ,-74.4844,Morris,Denville,40.8897
17752,PA,-76.8839,Lycoming,Montgomery,41.1788
13739,NY,-74.8071,Delaware,Bloomville,42.3522
71765,AR,-92.3621,Union,Strong,33.1195
93455,CA,-120.4268,Santa Barbara,Santa Maria,34.8286
61316,IL,-89.1237,La Salle,Cedar Point,41.2617
93764,CA,-119.6397,Fresno,Fresno,36.7464
61237,IL,-90.8522,Rock Island,Buffalo Prairie,41.3368
11212,NY,-73.9145,Kings,Brooklyn,40.6625
62525,IL,-88.9815,Macon,Decatur,39.854
45160,OH,-84.135,Clermont,Owensville,39.1232
61016,IL,-88.9619,Winnebago,Cherry Valley,42.2206
68358,NE,-96.614,Lancaster,Firth,40.5586
91021,CA,-118.2242,Los Angeles,Montrose,34.2064
46247,IN,-86.1328,Marion,Indianapolis,39.7795
40228,KY,-85.6265,Jefferson,Louisville,38.1442
29704,SC,-80.9342,York,Catawba,34.8507
55055,MN,-92.9986,Washington,Newport,44.8725
60674,IL,-87.6873,Cook,Chicago,41.8119
63939,MO,-90.6335,Ripley,Fairdealing,36.6704
35964,AL,-86.3236,Marshall,Douglas,34.1737
90054,CA,-118.2437,Los Angeles,Los Angeles,34.0522
36750,AL,-86.8717,Chilton,Maplesville,32.8045
74857,OK,-97.1971,Oklahoma,Newalla,35.3734
14851,NY,-76.5054,Tompkins,Ithaca,42.4607
68922,NE,-99.8997,Furnas,Arapahoe,40.3027
22853,VA,-78.7717,Rockingham,Timberville,38.6476
48744,MI,-83.3725,Tuscola,Mayville,43.3562
94160,CA,-122.4194,City and County of San Francisco,San Francisco,37.7749
35649,AL,-86.8746,Limestone,Mooresville,34.6259
28363,NC,-79.5823,Richmond,Marston,34.9882
68837,NE,-99.0062,Valley,Elyria,41.6808
72348,AR,-90.4741,St. Francis,Hughes,34.9454
4473,ME,-68.7172,Penobscot,Orono,44.8865
84086,UT,-111.1868,Rich,Woodruff,41.4888
11002,NY,-73.7049,Nassau,Floral Park,40.7237
15775,PA,-78.7692,Cambria,Spangler,40.6351
62635,IL,-89.4714,Logan,Emden,40.2967
7826,NJ,-74.75,Sussex,Branchville,41.1705
22932,VA,-78.7106,Albemarle,Crozet,38.1296
93740,CA,-119.6397,Fresno,Fresno,36.7464
76470,TX,-98.6747,Eastland,Ranger,32.4681
94617,CA,-122.2717,Alameda,Oakland,37.8078
56293,MN,-95.2632,Redwood,Wabasso,44.4059
4032,ME,-70.1031,Cumberland,Freeport,43.857
62221,IL,-89.9583,St. Clair,Belleville,38.5396
94107,CA,-122.3971,City and County of San Francisco,San Francisco,37.7621
27099,NC,-80.2934,Forsyth,Rural Hall,36.2404
44622,OH,-81.4763,Tuscarawas,Dover,40.5343
73075,OK,-97.2195,Garvin,Pauls Valley,34.7385
19540,PA,-75.9833,Berks,Mohnton,40.2584
57766,SD,-103.1832,Fall River,Oral,43.3876
60695,IL,-87.6317,Cook,Chicago,41.8839
50704,IA,-92.3095,Black Hawk,Waterloo,42.4698
74839,OK,-96.0573,Hughes,Dustin,35.2519
85024,AZ,-112.037,Maricopa,Phoenix,33.6617
63137,MO,-90.2131,St. Louis,Saint Louis,38.7468
3070,NH,-71.6864,Hillsborough,New Boston,42.9722
17403,PA,-76.713,York,York,39.9494
73112,OK,-97.5746,Oklahoma,Oklahoma City,35.5184
92340,CA,-117.3009,San Bernardino,Hesperia,34.4264
38462,TN,-87.4891,Lewis,Hohenwald,35.5266
52223,IA,-91.331,Delaware,Delhi,42.4297
99017,WA,-117.8755,Whitman,Lamont,47.1887
64481,MO,-93.9575,Harrison,Ridgeway,40.3999
97362,OR,-122.7856,Marion,Mount Angel,45.0737
93707,CA,-119.6397,Fresno,Fresno,36.7464
61419,IL,-90.1183,Henry,Bishop Hill,41.1977
24595,VA,-79.0756,Amherst,Sweet Briar,37.5674
76123,TX,-97.3658,Tarrant,Fort Worth,32.6254
47830,IN,-87.2218,Parke,Bellmore,39.7791
94018,CA,-122.4734,San Mateo,El Granada,37.5101
52159,IA,-91.3934,Clayton,Monona,43.034
77555,TX,-94.8002,Galveston,Galveston,29.3305
29331,SC,-81.8567,Spartanburg,Cross Anchor,34.6383
54412,WI,-90.0136,Wood,Auburndale,44.6378
83435,ID,-112.5783,Jefferson,Monteview,43.9862
28594,NC,-77.026,Carteret,Emerald Isle,34.6662
87732,NM,-105.33,Mora,Mora,35.9742
62098,IL,-90.2933,Greene,Wrights,39.3762
72099,AR,-92.1397,Pulaski,Little Rock Air Force Base,34.9074
55753,MN,-93.0784,Itasca,Keewatin,47.398
78703,TX,-97.7648,Travis,Austin,30.2907
27929,NC,-76.0055,Currituck,Currituck,36.4398
20238,DC,-77.0146,District of Columbia,Washington,38.8933
33771,FL,-82.7568,Pinellas,Largo,27.9085
75206,TX,-96.7692,Dallas,Dallas,32.831
32303,FL,-84.3189,Leon,Tallahassee,30.4874
32633,FL,-82.2312,Alachua,Evinston,29.4869
39428,MS,-89.5438,Covington,Collins,31.6707
83622,ID,-115.8243,Boise,Garden Valley,44.0909
6459,CT,-72.6582,Middlesex,Middletown,41.5565
50398,IA,-93.7122,Polk,Urbandale,41.6267
53927,WI,-89.9418,Adams,Dellwood,43.9555
